SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 9.2499, 925, -0.18414560, -0.95925820, -0.23777735, 2.33130336, 0.84419841, 0.50218755, 0.00000000, 0.00000000, 0.00000000, 76.66750336, -10.80025864, 46.78202057, 0.69349998, -0.59599996, -0.17729999, -0.36359999, -0.00300000, 0.00300000, 0.01200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.2599, 926, -0.18314898, -0.95826423, -0.23775092, 2.15789127, 0.73234105, 0.38376173, 0.00000000, 0.00000000, 0.00000000, 76.68470001, -10.80598736, 46.79347992, 0.69339997, -0.59609997, -0.17739999, -0.36359999, -0.00300000, 0.00300000, 0.01200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.2900, 929, 0.84773552, -0.03804028, -0.56497538, -0.29261878, 0.22335146, -0.17188779, 0.00000000, 0.00000000, 0.00000000, 3.90184379, 56.23582458, 15.97406769, 0.87509996, 0.03570000, -0.47059998, -0.10659999, -0.00600000, 0.00100000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.2500, 925, -0.28984526, -0.36026493, -0.88652337, 1.11363888, -1.08202851, -0.04361894, 0.00000000, 0.00000000, 0.00000000, 21.18225670, -17.21738815, -76.32946014, 0.78109998, -0.05190000, 0.22790000, 0.57889998, -0.00600000, 0.01500000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3000, 930, 0.84472060, -0.03807513, -0.56399965, -0.29131499, 0.10997213, -0.17290702, 0.00000000, 0.00000000, 0.00000000, 3.90757346, 56.23009491, 15.97979832, 0.87509996, 0.03560000, -0.47059998, -0.10659999, 0.00000000, 0.00200000, 0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.2699, 927, -0.18310007, -0.96321285, -0.24081525, 1.98842371, 0.85148162, 0.03749420, 0.00000000, 0.00000000, 0.00000000, 76.69615173, -10.80025864, 46.79920959, 0.69330001, -0.59619999, -0.17749999, -0.36370000, -0.00300000, 0.00700000, 0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.2600, 926, -0.29294387, -0.36729345, -0.87964720, 1.22504306, -0.91284490, 0.24596255, 0.00000000, 0.00000000, 0.00000000, 21.20517540, -17.22311592, -76.33518982, 0.78099996, -0.05200000, 0.22809999, 0.57889998, -0.00200000, 0.02200000, -0.01000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.2799, 928, -0.18104185, -0.96915168, -0.24486262, 1.64453375, 0.85789084, -0.36979160, 0.00000000, 0.00000000, 0.00000000, 76.71334076, -10.79452896, 46.81066513, 0.69319999, -0.59619999, -0.17770000, -0.36370000, -0.00600000, 0.01300000, 0.01900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.2899, 929, -0.17610969, -0.97019452, -0.24178529, 1.41662121, 0.86332899, -0.71785873, 0.00000000, 0.00000000, 0.00000000, 76.72480774, -10.78306961, 46.81639862, 0.69309998, -0.59630001, -0.17780000, -0.36359999, -0.01100000, 0.01400000, 0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.2999, 930, -0.17813523, -0.96722263, -0.23977724, 1.53562975, 0.86497974, -0.83086282, 0.00000000, 0.00000000, 0.00000000, 76.74198914, -10.77733994, 46.82212830, 0.69309998, -0.59630001, -0.17799999, -0.36359999, -0.00800000, 0.01100000, 0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3100, 931, 0.84170479, -0.03911236, -0.56203038, -0.23293328, 0.05384906, -0.11566167, 0.00000000, 0.00000000, 0.00000000, 3.91330314, 56.22436905, 15.98552704, 0.87509996, 0.03560000, -0.47049999, -0.10659999, 0.00700000, 0.00700000, 0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.2700, 927, -0.30163807, -0.38018993, -0.89779550, 1.21442354, -0.11620624, 0.65041250, 0.00000000, 0.00000000, 0.00000000, 21.21663475, -17.22884560, -76.32946014, 0.78109998, -0.05210000, 0.22819999, 0.57879996, 0.00500000, 0.03500000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3200, 932, 0.83868986, -0.03914721, -0.56105465, -0.23296240, -0.00312772, -0.05874691, 0.00000000, 0.00000000, 0.00000000, 3.92476201, 56.21863556, 15.99698639, 0.87509996, 0.03560000, -0.47049999, -0.10659999, 0.00000000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.2800, 928, -0.30027860, -0.37807620, -0.92067564, 0.68285728, -0.00859851, 1.16001141, 0.00000000, 0.00000000, 0.00000000, 21.22236252, -17.23457527, -76.31800842, 0.78109998, -0.05210000, 0.22829999, 0.57870001, 0.00400000, 0.03200000, 0.03000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3099, 931, -0.18712009, -0.96920443, -0.23893590, 1.47099984, 1.03041112, -0.48598206, 0.00000000, 0.00000000, 0.00000000, 76.75344849, -10.76588058, 46.83358383, 0.69299996, -0.59639996, -0.17809999, -0.36359999, 0.00000000, 0.01300000, 0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3300, 933, 0.83767724, -0.04016656, -0.55906773, -0.17327692, -0.17263013, -0.00252077, 0.00000000, 0.00000000, 0.00000000, 3.93049169, 56.20717621, 16.00271606, 0.87519997, 0.03550000, -0.47039998, -0.10670000, 0.00200000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3199, 932, -0.19314817, -0.96723032, -0.23599766, 1.05851173, 1.02812898, -0.32009819, 0.00000000, 0.00000000, 0.00000000, 76.75917816, -10.76015091, 46.84504318, 0.69290000, -0.59639996, -0.17819999, -0.36359999, 0.00600000, 0.01100000, 0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.2900, 929, -0.28956839, -0.36517501, -0.90349966, 0.39709541, -0.58027512, 1.03911638, 0.00000000, 0.00000000, 0.00000000, 21.22236252, -17.24030495, -76.31227875, 0.78119999, -0.05210000, 0.22829999, 0.57859999, -0.00500000, 0.01900000, 0.01300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3400, 934, 0.83568430, -0.04017641, -0.56008750, -0.17327692, -0.17263013, -0.00252077, 0.00000000, 0.00000000, 0.00000000, 3.93622136, 56.20717621, 16.00844574, 0.87519997, 0.03550000, -0.47039998, -0.10670000, -0.00400000, 0.00200000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3000, 930, -0.29382983, -0.36025926, -0.88756686, 0.62711984, -0.75375795, 1.32954049, 0.00000000, 0.00000000, 0.00000000, 21.23382187, -17.25176430, -76.30081177, 0.78119999, -0.05210000, 0.22839999, 0.57849997, -0.00200000, 0.01400000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3100, 931, -0.28707629, -0.35434112, -0.87249106, 1.03391755, -0.29328775, 1.16453946, 0.00000000, 0.00000000, 0.00000000, 21.23955345, -17.25749397, -76.28935242, 0.78119999, -0.05220000, 0.22849999, 0.57839996, -0.00800000, 0.00900000, -0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3200, 932, -0.28892931, -0.35729289, -0.88150519, 1.26299429, 0.16438346, 1.22677290, 0.00000000, 0.00000000, 0.00000000, 21.25674057, -17.26322365, -76.27790070, 0.78130001, -0.05230000, 0.22860000, 0.57830000, -0.00700000, 0.01100000, -0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3500, 935, 0.83665609, -0.03918917, -0.55806577, -0.11554709, -0.17206353, 0.05523422, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.21290588, 16.01417542, 0.87519997, 0.03550000, -0.47039998, -0.10670000, -0.00500000, -0.00100000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3300, 933, -0.28484124, -0.35326695, -0.88739961, 1.32427073, 0.05187755, 1.05493569, 0.00000000, 0.00000000, 0.00000000, 21.26819992, -17.25749397, -76.27217102, 0.78130001, -0.05240000, 0.22860000, 0.57819998, -0.01100000, 0.00600000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3600, 936, 0.83564436, -0.03920614, -0.55707246, -0.05849829, -0.17178403, 0.17041358, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.21290588, 16.01990509, 0.87519997, 0.03550000, -0.47039998, -0.10680000, -0.00300000, -0.00400000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3400, 934, -0.29782301, -0.35525805, -0.88856697, 1.09060299, -0.17928234, 1.22320092, 0.00000000, 0.00000000, 0.00000000, 21.27965927, -17.26322365, -76.26070404, 0.78139997, -0.05250000, 0.22870000, 0.57809997, 0.00100000, 0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3299, 933, -0.19020706, -0.95830321, -0.23284319, 0.65393621, 1.43096745, -0.61034507, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.75442123, 46.85650253, 0.69290000, -0.59639996, -0.17829999, -0.36370000, 0.00400000, 0.00200000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3700, 937, 0.83562565, -0.03721742, -0.55705518, -0.05849829, -0.17178403, 0.17041358, 0.00000000, 0.00000000, 0.00000000, 3.93622136, 56.20717621, 16.01990509, 0.87519997, 0.03550000, -0.47039998, -0.10680000, -0.00100000, -0.00400000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3500, 935, -0.30175507, -0.35823461, -0.89262468, 1.02796936, 0.50665015, 1.22416461, 0.00000000, 0.00000000, 0.00000000, 21.29111862, -17.26322365, -76.24924469, 0.78139997, -0.05260000, 0.22880000, 0.57800001, 0.00500000, 0.01100000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3800, 938, 0.83562565, -0.03721742, -0.55705518, -0.05852741, -0.22876082, 0.22732835, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.20145035, 16.02563477, 0.87519997, 0.03550000, -0.47039998, -0.10680000, -0.00700000, 0.00100000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3399, 934, -0.18626973, -0.95037496, -0.22968397, 0.48451734, 1.43635702, -0.95750672, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.74296188, 46.86796188, 0.69290000, -0.59630001, -0.17850000, -0.36370000, 0.00000000, -0.00500000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3600, 936, -0.30074787, -0.35323420, -0.89356554, 1.02337813, 0.73316139, 1.45466316, 0.00000000, 0.00000000, 0.00000000, 21.29684830, -17.26322365, -76.23206329, 0.78149998, -0.05260000, 0.22880000, 0.57789999, 0.00400000, 0.00600000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3700, 937, -0.30576405, -0.35323843, -0.89262873, 1.14458323, -0.00974883, 1.45442855, 0.00000000, 0.00000000, 0.00000000, 21.30257797, -17.26895332, -76.21486664, 0.78160000, -0.05270000, 0.22890000, 0.57779998, 0.00900000, 0.00700000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.3900, 939, 0.83564603, -0.03720136, -0.55905944, -0.05849829, -0.17178403, 0.17041358, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.20145035, 16.02563477, 0.87519997, 0.03550000, -0.47039998, -0.10680000, -0.00400000, -0.00300000, 0.01800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3800, 938, -0.30268493, -0.35321379, -0.89757347, 1.26143718, 0.16328374, 1.34171450, 0.00000000, 0.00000000, 0.00000000, 21.31403542, -17.27468300, -76.20340729, 0.78169996, -0.05280000, 0.22890000, 0.57760000, 0.00500000, 0.00600000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4000, 940, 0.83666795, -0.03717636, -0.56105494, -0.00073934, -0.11424064, 0.17125382, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.20717621, 16.02563477, 0.87519997, 0.03550000, -0.47039998, -0.10680000, -0.01300000, -0.00300000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3900, 939, -0.30483940, -0.35526195, -0.88765395, 1.19757593, 0.67603356, 1.51462877, 0.00000000, 0.00000000, 0.00000000, 21.32549477, -17.27468300, -76.18049622, 0.78169996, -0.05290000, 0.22899999, 0.57749999, 0.00800000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3499, 935, -0.18331346, -0.94940859, -0.22761954, 0.54409498, 1.26655591, -1.01534998, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.72577286, 46.87942123, 0.69290000, -0.59630001, -0.17860000, -0.36370000, -0.00200000, -0.00600000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4100, 941, 0.83765006, -0.03618110, -0.56003535, -0.05846917, -0.11480725, 0.11349883, 0.00000000, 0.00000000, 0.00000000, 3.93622136, 56.20145035, 16.01990509, 0.87519997, 0.03550000, -0.47029999, -0.10680000, -0.01400000, -0.00500000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3599, 936, -0.18326472, -0.95535374, -0.23069473, 0.25083518, 0.75404519, -0.96649361, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.71431351, 46.88515472, 0.69290000, -0.59630001, -0.17870000, -0.36359999, -0.00200000, 0.00000000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4000, 940, -0.30487633, -0.36127171, -0.88471770, 1.25085771, 1.07482779, 1.68900132, 0.00000000, 0.00000000, 0.00000000, 21.33695412, -17.27468300, -76.16329956, 0.78179997, -0.05300000, 0.22899999, 0.57730001, 0.00800000, 0.01400000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4200, 942, 0.83864230, -0.03517780, -0.56001794, -0.05713627, -0.17120981, 0.05556484, 0.00000000, 0.00000000, 0.00000000, 3.93049169, 56.19571686, 16.01417542, 0.87519997, 0.03560000, -0.47029999, -0.10680000, -0.00900000, -0.00200000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4100, 941, -0.28782049, -0.35625878, -0.88845712, 0.78696543, 0.44262442, 1.85265779, 0.00000000, 0.00000000, 0.00000000, 21.34268570, -17.26895332, -76.14611816, 0.78189999, -0.05310000, 0.22899999, 0.57720000, -0.00800000, 0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3699, 937, -0.18926154, -0.96431857, -0.22988245, 0.24592948, 0.40842223, -0.68213838, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.70858383, 46.88515472, 0.69290000, -0.59619999, -0.17880000, -0.36359999, 0.00300000, 0.00800000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4300, 943, 0.83864146, -0.03618019, -0.55902439, -0.05580337, -0.22761238, -0.00236915, 0.00000000, 0.00000000, 0.00000000, 3.93049169, 56.19571686, 16.01417542, 0.87519997, 0.03560000, -0.47029999, -0.10680000, -0.00500000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3799, 938, -0.19728498, -0.97629046, -0.22712709, 0.35663453, 0.91496092, -0.33185869, 0.00000000, 0.00000000, 0.00000000, 76.77064514, -10.70285416, 46.89661026, 0.69290000, -0.59619999, -0.17889999, -0.36359999, 0.01100000, 0.02000000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3899, 939, -0.19831517, -0.97929996, -0.22516844, 0.23420370, 1.82069623, -0.03947918, 0.00000000, 0.00000000, 0.00000000, 76.77064514, -10.69712543, 46.91379929, 0.69279999, -0.59619999, -0.17899999, -0.36370000, 0.01300000, 0.02300000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.3999, 940, -0.19137119, -0.96738207, -0.22292244, -0.05562499, 2.73356891, -0.20907639, 0.00000000, 0.00000000, 0.00000000, 76.76491547, -10.68566608, 46.94244766, 0.69279999, -0.59609997, -0.17919999, -0.36389998, 0.00600000, 0.01100000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4099, 941, -0.17733487, -0.94942361, -0.22752595, -0.22230558, 3.42408657, -0.72309577, 0.00000000, 0.00000000, 0.00000000, 76.75344849, -10.66847706, 46.97682571, 0.69279999, -0.59599996, -0.17950000, -0.36399999, -0.00700000, -0.00700000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4200, 942, -0.28992224, -0.35229215, -0.88246989, 0.26831430, -0.35966218, 1.84255731, 0.00000000, 0.00000000, 0.00000000, 21.34268570, -17.28041267, -76.12892914, 0.78200001, -0.05310000, 0.22909999, 0.57709998, -0.00600000, 0.00500000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4400, 944, 0.83763897, -0.03719151, -0.55803972, -0.05580337, -0.22761238, -0.00236915, 0.00000000, 0.00000000, 0.00000000, 3.93622136, 56.19571686, 16.01990509, 0.87519997, 0.03550000, -0.47029999, -0.10680000, 0.00000000, 0.00500000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4300, 943, -0.29706135, -0.35433450, -0.87360561, 0.09460587, -0.01499619, 1.61094856, 0.00000000, 0.00000000, 0.00000000, 21.34268570, -17.28614235, -76.11174011, 0.78209996, -0.05310000, 0.22909999, 0.57699996, 0.00000000, 0.00700000, -0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4199, 942, -0.17034145, -0.93946487, -0.22831182, 0.01578489, 3.25676179, -0.95044494, 0.00000000, 0.00000000, 0.00000000, 76.74771881, -10.65128899, 47.00547409, 0.69279999, -0.59579998, -0.17970000, -0.36409998, -0.01300000, -0.01700000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4500, 945, 0.83562481, -0.03821981, -0.55606169, -0.05515148, -0.28430206, -0.00287877, 0.00000000, 0.00000000, 0.00000000, 3.94195080, 56.18998718, 16.02563477, 0.87519997, 0.03550000, -0.47029999, -0.10680000, 0.00300000, 0.00700000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4299, 943, -0.17235002, -0.93448859, -0.22728544, 0.59497821, 2.51165080, -0.60275644, 0.00000000, 0.00000000, 0.00000000, 76.74771881, -10.63982964, 47.02839279, 0.69269997, -0.59579998, -0.17989999, -0.36420000, -0.01100000, -0.02200000, 0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4400, 944, -0.29496133, -0.35730198, -0.87958425, 0.38446033, 1.13395607, 1.15867436, 0.00000000, 0.00000000, 0.00000000, 21.34268570, -17.28041267, -76.10028076, 0.78219998, -0.05320000, 0.22909999, 0.57690001, -0.00100000, 0.01000000, -0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4600, 946, 0.83362073, -0.03924008, -0.55508572, -0.05580337, -0.22761238, -0.00236915, 0.00000000, 0.00000000, 0.00000000, 3.95341015, 56.18998718, 16.03136444, 0.87519997, 0.03550000, -0.47029999, -0.10680000, 0.00500000, 0.00600000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4500, 945, -0.28685024, -0.35726807, -0.88646185, 0.33211702, 1.19533277, 0.69817883, 0.00000000, 0.00000000, 0.00000000, 21.35414314, -17.26322365, -76.08882141, 0.78219998, -0.05330000, 0.22899999, 0.57679999, -0.00900000, 0.00900000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4399, 944, -0.17643756, -0.94650435, -0.22145754, 1.52015531, 1.59125161, 0.03606177, 0.00000000, 0.00000000, 0.00000000, 76.75917816, -10.63982964, 47.04558182, 0.69260001, -0.59579998, -0.18009999, -0.36429998, -0.00800000, -0.00900000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4700, 947, 0.83261836, -0.04025140, -0.55410093, 0.00192645, -0.22704577, 0.05538584, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.18998718, 16.04282379, 0.87519997, 0.03540000, -0.47029999, -0.10690000, 0.00200000, 0.00300000, -0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4800, 948, 0.83161676, -0.04026034, -0.55410975, -0.00008746, -0.17093031, 0.17074420, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.18998718, 16.04855347, 0.87519997, 0.03540000, -0.47029999, -0.10690000, 0.00000000, -0.00200000, 0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4499, 945, -0.18049349, -0.96746600, -0.21773392, 1.33986592, 1.01827252, 0.31591216, 0.00000000, 0.00000000, 0.00000000, 76.77636719, -10.63982964, 47.05703735, 0.69250000, -0.59590000, -0.18020000, -0.36429998, -0.00300000, 0.01100000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4599, 946, -0.18453030, -0.97446543, -0.21486202, 1.10690105, 1.01934075, 0.25488248, 0.00000000, 0.00000000, 0.00000000, 76.78209686, -10.63982964, 47.06850052, 0.69239998, -0.59590000, -0.18030000, -0.36440000, 0.00000000, 0.01800000, -0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4600, 946, -0.29383159, -0.35926014, -0.88755822, 0.05197415, -0.00419877, 0.46064964, 0.00000000, 0.00000000, 0.00000000, 21.36560249, -17.25749397, -76.08882141, 0.78219998, -0.05340000, 0.22909999, 0.57679999, -0.00200000, 0.01100000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.4900, 949, 0.83160824, -0.03826359, -0.55509466, -0.00142035, -0.11452775, 0.22867820, 0.00000000, 0.00000000, 0.00000000, 3.97059870, 56.18426132, 16.05428314, 0.87519997, 0.03540000, -0.47029999, -0.10690000, -0.00100000, -0.00500000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5000, 950, 0.83160907, -0.03726120, -0.55608821, -0.00076846, -0.17121743, 0.22816858, 0.00000000, 0.00000000, 0.00000000, 3.97059870, 56.18426132, 16.06001282, 0.87519997, 0.03540000, -0.47020000, -0.10690000, -0.00400000, -0.00600000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5100, 951, 0.83262175, -0.03624185, -0.55807507, -0.00076846, -0.17121743, 0.22816858, 0.00000000, 0.00000000, 0.00000000, 3.97059870, 56.17853165, 16.06001282, 0.87529999, 0.03540000, -0.47020000, -0.10700000, -0.00300000, -0.00500000, 0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4699, 947, -0.18148993, -0.96746349, -0.21774952, 0.76286459, 1.36700296, -0.14972094, 0.00000000, 0.00000000, 0.00000000, 76.79355621, -10.63409996, 47.07995605, 0.69239998, -0.59590000, -0.18040000, -0.36440000, -0.00200000, 0.01100000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4700, 947, -0.29589310, -0.36027905, -0.88360631, -0.05799297, -0.51699829, 0.22761565, 0.00000000, 0.00000000, 0.00000000, 21.39998055, -17.26895332, -76.09455109, 0.78209996, -0.05360000, 0.22929999, 0.57679999, 0.00000000, 0.01200000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5200, 952, 0.83263195, -0.03623382, -0.55907720, 0.00121632, -0.28430966, 0.16972496, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.16706848, 16.05428314, 0.87529999, 0.03540000, -0.47009999, -0.10700000, -0.00100000, -0.00100000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5300, 953, 0.83262175, -0.03624185, -0.55807507, 0.00252009, -0.39768896, 0.16870572, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.15561295, 16.05428314, 0.87540001, 0.03540000, -0.47000000, -0.10700000, -0.00100000, 0.00100000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4799, 948, -0.17638952, -0.95643544, -0.22457606, 0.42195725, 1.48978508, -0.72833508, 0.00000000, 0.00000000, 0.00000000, 76.79355621, -10.61691093, 47.09714508, 0.69229996, -0.59590000, -0.18060000, -0.36440000, -0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4899, 949, -0.17132108, -0.93845451, -0.22931996, 0.60061681, 1.15100849, -0.90052348, 0.00000000, 0.00000000, 0.00000000, 76.79928589, -10.60545158, 47.10287476, 0.69229996, -0.59590000, -0.18069999, -0.36440000, -0.01200000, -0.01700000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.4999, 950, -0.16926000, -0.92844939, -0.23319395, 1.42078519, 0.58244735, -0.94972414, 0.00000000, 0.00000000, 0.00000000, 76.81075287, -10.59399319, 47.10860443, 0.69229996, -0.59590000, -0.18079999, -0.36440000, -0.01300000, -0.02700000, 0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4800, 948, -0.29594564, -0.35729682, -0.88059211, -0.46249509, -1.09072435, 0.27736732, 0.00000000, 0.00000000, 0.00000000, 21.39998055, -17.28041267, -76.10028076, 0.78209996, -0.05350000, 0.22929999, 0.57669997, 0.00000000, 0.00900000, -0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4900, 949, -0.30305839, -0.35633180, -0.87369406, -0.81313676, -1.83963263, 0.72983581, 0.00000000, 0.00000000, 0.00000000, 21.39425087, -17.29760170, -76.09455109, 0.78209996, -0.05340000, 0.22950000, 0.57669997, 0.00600000, 0.00800000, -0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5000, 950, -0.30409002, -0.35634169, -0.87171382, -0.81621087, -1.72692680, 0.90255600, 0.00000000, 0.00000000, 0.00000000, 21.38852119, -17.32052040, -76.09455109, 0.78219998, -0.05320000, 0.22960000, 0.57669997, 0.00600000, 0.00800000, -0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5400, 954, 0.83162946, -0.03724514, -0.55809247, -0.05390595, -0.51163495, 0.10993149, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.14415359, 16.05428314, 0.87540001, 0.03540000, -0.46989998, -0.10700000, 0.00000000, 0.00100000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 9.5099, 951, -0.17024036, -0.93142503, -0.23424545, 2.12110567, -0.38676703, -0.83164287, 0.00000000, 0.00000000, 0.00000000, 76.83366394, -10.58826351, 47.10287476, 0.69220001, -0.59599996, -0.18089999, -0.36429998, -0.01200000, -0.02500000, 0.01000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 9.5500, 955, 0.83161926, -0.03725317, -0.55709034, -0.05325406, -0.56832463, 0.10942188, 0.00000000, 0.00000000, 0.00000000, 3.96486950, 56.13842392, 16.06001282, 0.87540001, 0.03540000, -0.46989998, -0.10700000, 0.00000000, 0.00000000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
